date_time_served,bar_name,alcohol_type,brand_name,opening_balance_(ml),purchase_(ml),consumed_(ml),closing_balance_(ml),date,day_of_week,day,month,net_consumption,brand_name_encoded,bar_name_encoded,alcohol_type_encoded
2/26/2023 13:37,Smith's Bar,Rum,Captain Morgan,5661.26,0.0,164.14,5497.12,2023-02-26 13:37:00,Sunday,26,2,164.14000000000033,4,3,1
3/3/2023 21:31,Smith's Bar,Rum,Captain Morgan,5497.12,0.0,263.42,5233.7,2023-03-03 21:31:00,Friday,3,3,263.4200000000001,4,3,1
3/10/2023 10:56,Smith's Bar,Rum,Captain Morgan,5233.7,0.0,516.52,4717.18,2023-03-10 10:56:00,Friday,10,3,516.5199999999995,4,3,1
3/11/2023 15:49,Smith's Bar,Rum,Captain Morgan,4720.0,0.0,281.01,4440.0,2023-03-11 15:49:00,Saturday,11,3,280.0,4,3,1
3/21/2023 11:23,Smith's Bar,Rum,Captain Morgan,4436.17,0.0,266.99,4169.18,2023-03-21 11:23:00,Tuesday,21,3,266.9899999999998,4,3,1
3/22/2023 16:27,Smith's Bar,Rum,Captain Morgan,4169.18,0.0,473.05,3696.13,2023-03-22 16:27:00,Wednesday,22,3,473.0500000000002,4,3,1
3/23/2023 17:56,Smith's Bar,Rum,Captain Morgan,3696.13,1711.63,305.4,5102.36,2023-03-23 17:56:00,Thursday,23,3,305.40000000000055,4,3,1
3/25/2023 12:26,Smith's Bar,Rum,Captain Morgan,5102.36,0.0,363.37,4738.99,2023-03-25 12:26:00,Saturday,25,3,363.3699999999999,4,3,1
3/27/2023 14:51,Smith's Bar,Rum,Captain Morgan,4738.99,0.0,117.53,4621.46,2023-03-27 14:51:00,Monday,27,3,117.52999999999975,4,3,1
4/3/2023 18:49,Smith's Bar,Rum,Captain Morgan,4621.46,1672.58,471.63,5822.41,2023-04-03 18:49:00,Monday,3,4,471.6300000000001,4,3,1
4/4/2023 10:25,Smith's Bar,Rum,Captain Morgan,5822.41,0.0,524.95,5297.46,2023-04-04 10:25:00,Tuesday,4,4,524.9499999999998,4,3,1
4/7/2023 12:35,Smith's Bar,Rum,Captain Morgan,5297.46,0.0,581.71,4715.75,2023-04-07 12:35:00,Friday,7,4,581.71,4,3,1
4/25/2023 12:27,Smith's Bar,Rum,Captain Morgan,4715.75,1416.8,127.28,6005.27,2023-04-25 12:27:00,Tuesday,25,4,127.27999999999952,4,3,1
4/27/2023 13:41,Smith's Bar,Rum,Captain Morgan,6005.27,0.0,252.3,5752.97,2023-04-27 13:41:00,Thursday,27,4,252.30000000000018,4,3,1
4/29/2023 20:35,Smith's Bar,Rum,Captain Morgan,5752.97,0.0,243.07,5509.9,2023-04-29 20:35:00,Saturday,29,4,243.07000000000062,4,3,1
5/2/2023 12:02,Smith's Bar,Rum,Captain Morgan,5509.9,0.0,354.54,5155.36,2023-05-02 12:02:00,Tuesday,2,5,354.53999999999996,4,3,1
5/15/2023 22:28,Smith's Bar,Rum,Captain Morgan,5155.36,853.75,325.35,5683.76,2023-05-15 22:28:00,Monday,15,5,325.34999999999945,4,3,1
5/19/2023 15:52,Smith's Bar,Rum,Captain Morgan,5683.76,0.0,138.34,5545.42,2023-05-19 15:52:00,Friday,19,5,138.34000000000015,4,3,1
5/21/2023 19:01,Smith's Bar,Rum,Captain Morgan,5545.42,967.99,314.0,6199.41,2023-05-21 19:01:00,Sunday,21,5,314.0000000000002,4,3,1
5/24/2023 21:51,Smith's Bar,Rum,Captain Morgan,6199.41,0.0,514.56,5684.85,2023-05-24 21:51:00,Wednesday,24,5,514.5599999999995,4,3,1
5/27/2023 15:25,Smith's Bar,Rum,Captain Morgan,5684.85,0.0,120.68,5564.17,2023-05-27 15:25:00,Saturday,27,5,120.68000000000029,4,3,1
5/29/2023 11:03,Smith's Bar,Rum,Captain Morgan,5564.17,0.0,540.61,5023.56,2023-05-29 11:03:00,Monday,29,5,540.6099999999997,4,3,1
6/7/2023 10:26,Smith's Bar,Rum,Captain Morgan,5023.56,633.92,395.19,5262.29,2023-06-07 10:26:00,Wednesday,7,6,395.1900000000004,4,3,1
6/10/2023 15:18,Smith's Bar,Rum,Captain Morgan,5262.29,0.0,106.09,5156.2,2023-06-10 15:18:00,Saturday,10,6,106.09000000000015,4,3,1
6/15/2023 22:04,Smith's Bar,Rum,Captain Morgan,5156.2,0.0,103.86,5052.34,2023-06-15 22:04:00,Thursday,15,6,103.85999999999967,4,3,1
6/27/2023 22:35,Smith's Bar,Rum,Captain Morgan,5052.34,0.0,544.52,4507.82,2023-06-27 22:35:00,Tuesday,27,6,544.5200000000004,4,3,1
7/1/2023 22:32,Smith's Bar,Rum,Captain Morgan,4507.82,0.0,129.77,4378.05,2023-07-01 22:32:00,Saturday,1,7,129.76999999999953,4,3,1
7/4/2023 16:32,Smith's Bar,Rum,Captain Morgan,4378.05,0.0,0.0,4378.05,2023-07-04 16:32:00,Tuesday,4,7,0.0,4,3,1
7/11/2023 14:34,Smith's Bar,Rum,Captain Morgan,4378.05,1690.16,151.32,5916.89,2023-07-11 14:34:00,Tuesday,11,7,151.31999999999994,4,3,1
7/13/2023 10:27,Smith's Bar,Rum,Captain Morgan,5916.89,0.0,271.46,5645.43,2023-07-13 10:27:00,Thursday,13,7,271.46000000000004,4,3,1
7/17/2023 12:56,Smith's Bar,Rum,Captain Morgan,5645.43,0.0,209.2,5436.23,2023-07-17 12:56:00,Monday,17,7,209.20000000000073,4,3,1
7/19/2023 10:44,Smith's Bar,Rum,Captain Morgan,5436.23,0.0,472.76,4963.47,2023-07-19 10:44:00,Wednesday,19,7,472.7599999999993,4,3,1
7/23/2023 17:13,Smith's Bar,Rum,Captain Morgan,4963.47,1616.39,513.53,6066.33,2023-07-23 17:13:00,Sunday,23,7,513.5300000000004,4,3,1
7/24/2023 22:45,Smith's Bar,Rum,Captain Morgan,6066.33,0.0,400.87,5665.46,2023-07-24 22:45:00,Monday,24,7,400.8699999999999,4,3,1
7/25/2023 15:32,Smith's Bar,Rum,Captain Morgan,5665.46,0.0,115.53,5549.93,2023-07-25 15:32:00,Tuesday,25,7,115.52999999999975,4,3,1
7/28/2023 10:35,Smith's Bar,Rum,Captain Morgan,5549.93,0.0,349.17,5200.76,2023-07-28 10:35:00,Friday,28,7,349.1700000000001,4,3,1
7/31/2023 13:48,Smith's Bar,Rum,Captain Morgan,5200.76,0.0,234.63,4966.13,2023-07-31 13:48:00,Monday,31,7,234.6300000000001,4,3,1
8/2/2023 22:36,Smith's Bar,Rum,Captain Morgan,4966.13,0.0,331.49,4634.64,2023-08-02 22:36:00,Wednesday,2,8,331.4899999999998,4,3,1
8/9/2023 19:22,Smith's Bar,Rum,Captain Morgan,4634.64,0.0,211.6,4423.04,2023-08-09 19:22:00,Wednesday,9,8,211.60000000000036,4,3,1
8/23/2023 19:46,Smith's Bar,Rum,Captain Morgan,4423.04,0.0,561.5,3861.54,2023-08-23 19:46:00,Wednesday,23,8,561.5,4,3,1
8/26/2023 13:02,Smith's Bar,Rum,Captain Morgan,3861.54,0.0,434.02,3427.52,2023-08-26 13:02:00,Saturday,26,8,434.02,4,3,1
9/3/2023 13:18,Smith's Bar,Rum,Captain Morgan,3427.52,0.0,274.17,3153.35,2023-09-03 13:18:00,Sunday,3,9,274.1700000000001,4,3,1
9/5/2023 10:50,Smith's Bar,Rum,Captain Morgan,3153.35,0.0,301.07,2852.28,2023-09-05 10:50:00,Tuesday,5,9,301.0699999999997,4,3,1
9/11/2023 12:43,Smith's Bar,Rum,Captain Morgan,2852.28,0.0,577.47,2274.81,2023-09-11 12:43:00,Monday,11,9,577.4700000000003,4,3,1
9/22/2023 18:43,Smith's Bar,Rum,Captain Morgan,2274.81,0.0,374.43,1900.38,2023-09-22 18:43:00,Friday,22,9,374.42999999999984,4,3,1
9/24/2023 10:00,Smith's Bar,Rum,Captain Morgan,1900.38,0.0,169.78,1730.6,2023-09-24 10:00:00,Sunday,24,9,169.7800000000002,4,3,1
9/28/2023 14:52,Smith's Bar,Rum,Captain Morgan,1730.6,0.0,165.61,1564.99,2023-09-28 14:52:00,Thursday,28,9,165.6099999999999,4,3,1
9/29/2023 11:11,Smith's Bar,Rum,Captain Morgan,1564.99,0.0,147.02,1417.97,2023-09-29 11:11:00,Friday,29,9,147.01999999999998,4,3,1
9/30/2023 10:12,Smith's Bar,Rum,Captain Morgan,1417.97,0.0,260.57,1157.4,2023-09-30 10:12:00,Saturday,30,9,260.56999999999994,4,3,1
10/16/2023 16:45,Smith's Bar,Rum,Captain Morgan,1157.4,0.0,125.4,1032.0,2023-10-16 16:45:00,Monday,16,10,125.40000000000009,4,3,1
10/19/2023 13:15,Smith's Bar,Rum,Captain Morgan,1032.0,0.0,265.44,766.56,2023-10-19 13:15:00,Thursday,19,10,265.44000000000005,4,3,1
10/24/2023 21:06,Smith's Bar,Rum,Captain Morgan,766.56,0.0,492.81,273.75,2023-10-24 21:06:00,Tuesday,24,10,492.80999999999995,4,3,1
10/29/2023 13:56,Smith's Bar,Rum,Captain Morgan,273.75,0.0,273.75,1.08e-12,2023-10-29 13:56:00,Sunday,29,10,273.7499999999989,4,3,1
11/4/2023 11:17,Smith's Bar,Rum,Captain Morgan,1.08e-12,0.0,0.0,1.08e-12,2023-11-04 11:17:00,Saturday,4,11,0.0,4,3,1
11/8/2023 11:58,Smith's Bar,Rum,Captain Morgan,1.08e-12,0.0,0.0,1.08e-12,2023-11-08 11:58:00,Wednesday,8,11,0.0,4,3,1
11/10/2023 11:04,Smith's Bar,Rum,Captain Morgan,1.08e-12,0.0,0.0,1.08e-12,2023-11-10 11:04:00,Friday,10,11,0.0,4,3,1
11/12/2023 12:22,Smith's Bar,Rum,Captain Morgan,1.08e-12,1431.04,477.53,953.51,2023-11-12 12:22:00,Sunday,12,11,477.530000000001,4,3,1
11/25/2023 20:22,Smith's Bar,Rum,Captain Morgan,953.51,0.0,465.37,488.14,2023-11-25 20:22:00,Saturday,25,11,465.37,4,3,1
11/26/2023 16:01,Smith's Bar,Rum,Captain Morgan,488.14,0.0,198.89,289.25,2023-11-26 16:01:00,Sunday,26,11,198.89,4,3,1
12/11/2023 11:52,Smith's Bar,Rum,Captain Morgan,289.25,0.0,186.65,102.6,2023-12-11 11:52:00,Monday,11,12,186.65,4,3,1
12/20/2023 16:10,Smith's Bar,Rum,Captain Morgan,102.6,0.0,102.6,1.14e-12,2023-12-20 16:10:00,Wednesday,20,12,102.59999999999886,4,3,1
12/24/2023 11:20,Smith's Bar,Rum,Captain Morgan,1.14e-12,0.0,0.0,1.14e-12,2023-12-24 11:20:00,Sunday,24,12,0.0,4,3,1
1/1/2024 14:21,Smith's Bar,Rum,Captain Morgan,1.14e-12,1531.22,508.91,1022.31,2024-01-01 14:21:00,Monday,1,1,508.9100000000012,4,3,1
1/10/2023 20:13,Smith's Bar,Beer,Coors,2790.0,1416.82,583.52,3620.0,2023-01-10 20:13:00,Tuesday,10,1,586.8199999999999,5,3,0
1/11/2023 22:09,Smith's Bar,Beer,Coors,3622.58,0.0,212.59,3409.99,2023-01-11 22:09:00,Wednesday,11,1,212.59000000000015,5,3,0
1/12/2023 12:25,Smith's Bar,Beer,Coors,3409.99,0.0,205.42,3204.57,2023-01-12 12:25:00,Thursday,12,1,205.41999999999962,5,3,0
1/15/2023 17:12,Smith's Bar,Beer,Coors,3204.57,0.0,183.73,3020.84,2023-01-15 17:12:00,Sunday,15,1,183.73000000000002,5,3,0
1/28/2023 19:45,Smith's Bar,Beer,Coors,3020.84,1813.25,514.91,4319.18,2023-01-28 19:45:00,Saturday,28,1,514.9099999999999,5,3,0
1/30/2023 19:10,Smith's Bar,Beer,Coors,4319.18,0.0,334.45,3984.73,2023-01-30 19:10:00,Monday,30,1,334.4500000000003,5,3,0
2/1/2023 10:48,Smith's Bar,Beer,Coors,3984.73,548.4,314.89,4218.24,2023-02-01 10:48:00,Wednesday,1,2,314.8900000000002,5,3,0
2/22/2023 12:06,Smith's Bar,Beer,Coors,4218.24,0.0,356.11,3862.13,2023-02-22 12:06:00,Wednesday,22,2,356.1099999999997,5,3,0
2/23/2023 20:16,Smith's Bar,Beer,Coors,3862.13,0.0,523.34,3338.79,2023-02-23 20:16:00,Thursday,23,2,523.3400000000001,5,3,0
2/25/2023 15:03,Smith's Bar,Beer,Coors,3340.0,0.0,133.72,3205.07,2023-02-25 15:03:00,Saturday,25,2,134.92999999999984,5,3,0
2/26/2023 16:47,Smith's Bar,Beer,Coors,3210.0,0.0,390.75,2810.0,2023-02-26 16:47:00,Sunday,26,2,400.0,5,3,0
3/4/2023 17:45,Smith's Bar,Beer,Coors,2814.32,719.14,228.44,3305.02,2023-03-04 17:45:00,Saturday,4,3,228.44000000000017,5,3,0
3/5/2023 13:18,Smith's Bar,Beer,Coors,3305.02,0.0,486.26,2818.76,2023-03-05 13:18:00,Sunday,5,3,486.25999999999976,5,3,0
3/15/2023 15:18,Smith's Bar,Beer,Coors,2818.76,0.0,386.31,2432.45,2023-03-15 15:18:00,Wednesday,15,3,386.3100000000004,5,3,0
3/30/2023 15:21,Smith's Bar,Beer,Coors,2432.45,1038.29,364.11,3106.63,2023-03-30 15:21:00,Thursday,30,3,364.1099999999997,5,3,0
4/1/2023 20:49,Smith's Bar,Beer,Coors,3106.63,0.0,484.9,2621.73,2023-04-01 20:49:00,Saturday,1,4,484.9000000000001,5,3,0
4/7/2023 20:52,Smith's Bar,Beer,Coors,2621.73,0.0,145.47,2476.26,2023-04-07 20:52:00,Friday,7,4,145.4699999999998,5,3,0
4/29/2023 13:04,Smith's Bar,Beer,Coors,2476.26,0.0,324.64,2151.62,2023-04-29 13:04:00,Saturday,29,4,324.6400000000003,5,3,0
5/2/2023 21:34,Smith's Bar,Beer,Coors,2151.62,0.0,464.75,1686.87,2023-05-02 21:34:00,Tuesday,2,5,464.75,5,3,0
5/6/2023 12:51,Smith's Bar,Beer,Coors,1686.87,0.0,364.26,1322.61,2023-05-06 12:51:00,Saturday,6,5,364.26,5,3,0
5/10/2023 17:11,Smith's Bar,Beer,Coors,1322.61,0.0,272.14,1050.47,2023-05-10 17:11:00,Wednesday,10,5,272.1399999999999,5,3,0
5/12/2023 17:51,Smith's Bar,Beer,Coors,1050.47,0.0,186.66,863.81,2023-05-12 17:51:00,Friday,12,5,186.66000000000008,5,3,0
5/15/2023 18:11,Smith's Bar,Beer,Coors,863.81,0.0,411.83,451.98,2023-05-15 18:11:00,Monday,15,5,411.8299999999999,5,3,0
5/16/2023 17:28,Smith's Bar,Beer,Coors,451.98,764.34,551.12,665.2,2023-05-16 17:28:00,Tuesday,16,5,551.12,5,3,0
5/18/2023 21:31,Smith's Bar,Beer,Coors,665.2,0.0,225.28,439.92,2023-05-18 21:31:00,Thursday,18,5,225.28000000000003,5,3,0
5/20/2023 18:06,Smith's Bar,Beer,Coors,439.92,0.0,439.92,0.0,2023-05-20 18:06:00,Saturday,20,5,439.92,5,3,0
5/29/2023 21:13,Smith's Bar,Beer,Coors,0.0,0.0,0.0,0.0,2023-05-29 21:13:00,Monday,29,5,0.0,5,3,0
6/1/2023 21:26,Smith's Bar,Beer,Coors,0.0,0.0,0.0,0.0,2023-06-01 21:26:00,Thursday,1,6,0.0,5,3,0
6/6/2023 20:37,Smith's Bar,Beer,Coors,0.0,0.0,0.0,0.0,2023-06-06 20:37:00,Tuesday,6,6,0.0,5,3,0
6/11/2023 20:14,Smith's Bar,Beer,Coors,0.0,779.05,505.15,273.9,2023-06-11 20:14:00,Sunday,11,6,505.15,5,3,0
6/24/2023 11:15,Smith's Bar,Beer,Coors,273.9,0.0,273.9,0.0,2023-06-24 11:15:00,Saturday,24,6,273.9,5,3,0
6/28/2023 14:37,Smith's Bar,Beer,Coors,0.0,0.0,0.0,0.0,2023-06-28 14:37:00,Wednesday,28,6,0.0,5,3,0
7/2/2023 16:15,Smith's Bar,Beer,Coors,0.0,783.0,116.82,666.18,2023-07-02 16:15:00,Sunday,2,7,116.82000000000005,5,3,0
7/6/2023 16:40,Smith's Bar,Beer,Coors,666.18,0.0,465.21,200.97,2023-07-06 16:40:00,Thursday,6,7,465.2099999999999,5,3,0
7/20/2023 20:45,Smith's Bar,Beer,Coors,200.97,0.0,200.97,8.53e-14,2023-07-20 20:45:00,Thursday,20,7,200.9699999999999,5,3,0
7/24/2023 12:43,Smith's Bar,Beer,Coors,8.53e-14,0.0,0.0,8.53e-14,2023-07-24 12:43:00,Monday,24,7,0.0,5,3,0
8/1/2023 21:35,Smith's Bar,Beer,Coors,8.53e-14,752.26,515.45,236.81,2023-08-01 21:35:00,Tuesday,1,8,515.45,5,3,0
8/2/2023 18:14,Smith's Bar,Beer,Coors,236.81,0.0,236.81,5.68e-14,2023-08-02 18:14:00,Wednesday,2,8,236.80999999999995,5,3,0
8/29/2023 13:43,Smith's Bar,Beer,Coors,5.68e-14,1027.76,405.77,621.99,2023-08-29 13:43:00,Tuesday,29,8,405.77,5,3,0
9/24/2023 22:35,Smith's Bar,Beer,Coors,621.99,946.02,569.97,998.04,2023-09-24 22:35:00,Sunday,24,9,569.97,5,3,0
10/19/2023 15:38,Smith's Bar,Beer,Coors,998.04,0.0,578.0,420.04,2023-10-19 15:38:00,Thursday,19,10,578.0,5,3,0
11/4/2023 22:05,Smith's Bar,Beer,Coors,420.04,0.0,420.04,0.0,2023-11-04 22:05:00,Saturday,4,11,420.04,5,3,0
11/29/2023 18:42,Smith's Bar,Beer,Coors,0.0,1319.93,489.99,829.94,2023-11-29 18:42:00,Wednesday,29,11,489.99,5,3,0
12/3/2023 19:25,Smith's Bar,Beer,Coors,829.94,872.47,283.46,1418.95,2023-12-03 19:25:00,Sunday,3,12,283.46000000000004,5,3,0
12/7/2023 14:33,Smith's Bar,Beer,Coors,1418.95,0.0,207.4,1211.55,2023-12-07 14:33:00,Thursday,7,12,207.4000000000001,5,3,0
12/19/2023 18:40,Smith's Bar,Beer,Coors,1211.55,1661.52,446.28,2426.79,2023-12-19 18:40:00,Tuesday,19,12,446.28,5,3,0
12/28/2023 11:54,Smith's Bar,Beer,Coors,2426.79,0.0,368.61,2058.18,2023-12-28 11:54:00,Thursday,28,12,368.6100000000001,5,3,0
1/2/2023 20:10,Smith's Bar,Vodka,Grey Goose,2649.78,0.0,212.64,2437.14,2023-01-02 20:10:00,Monday,2,1,212.64000000000033,6,3,2
1/6/2023 11:29,Smith's Bar,Vodka,Grey Goose,2437.14,1144.18,450.58,3130.74,2023-01-06 11:29:00,Friday,6,1,450.58000000000015,6,3,2
1/9/2023 19:43,Smith's Bar,Vodka,Grey Goose,3130.74,1638.06,371.75,4397.05,2023-01-09 19:43:00,Monday,9,1,371.74999999999955,6,3,2
1/10/2023 17:19,Smith's Bar,Vodka,Grey Goose,4397.05,0.0,295.39,4101.66,2023-01-10 17:19:00,Tuesday,10,1,295.3900000000003,6,3,2
1/12/2023 14:30,Smith's Bar,Vodka,Grey Goose,4101.66,0.0,483.52,3618.14,2023-01-12 14:30:00,Thursday,12,1,483.52,6,3,2
2/8/2023 18:53,Smith's Bar,Vodka,Grey Goose,3618.14,1822.37,355.02,5085.49,2023-02-08 18:53:00,Wednesday,8,2,355.02,6,3,2
2/10/2023 14:33,Smith's Bar,Vodka,Grey Goose,5085.49,0.0,420.19,4665.3,2023-02-10 14:33:00,Friday,10,2,420.1899999999996,6,3,2
2/11/2023 11:48,Smith's Bar,Vodka,Grey Goose,4665.3,0.0,194.75,4470.55,2023-02-11 11:48:00,Saturday,11,2,194.75,6,3,2
2/13/2023 18:46,Smith's Bar,Vodka,Grey Goose,4470.55,1260.87,365.25,5366.17,2023-02-13 18:46:00,Monday,13,2,365.25,6,3,2
2/19/2023 22:08,Smith's Bar,Vodka,Grey Goose,5366.17,0.0,425.76,4940.41,2023-02-19 22:08:00,Sunday,19,2,425.7600000000002,6,3,2
2/25/2023 10:12,Smith's Bar,Vodka,Grey Goose,4940.41,0.0,192.72,4747.69,2023-02-25 10:12:00,Saturday,25,2,192.72000000000025,6,3,2
3/12/2023 21:32,Smith's Bar,Vodka,Grey Goose,4747.69,0.0,538.48,4209.21,2023-03-12 21:32:00,Sunday,12,3,538.4799999999996,6,3,2
3/17/2023 15:04,Smith's Bar,Vodka,Grey Goose,4209.21,0.0,480.37,3728.84,2023-03-17 15:04:00,Friday,17,3,480.3699999999999,6,3,2
3/23/2023 13:37,Smith's Bar,Vodka,Grey Goose,3728.84,0.0,446.61,3282.23,2023-03-23 13:37:00,Thursday,23,3,446.6100000000001,6,3,2
3/24/2023 14:24,Smith's Bar,Vodka,Grey Goose,3280.0,0.0,386.77,2900.0,2023-03-24 14:24:00,Friday,24,3,380.0,6,3,2
3/31/2023 10:11,Smith's Bar,Vodka,Grey Goose,2895.46,0.0,0.0,2895.46,2023-03-31 10:11:00,Friday,31,3,0.0,6,3,2
4/12/2023 13:33,Smith's Bar,Vodka,Grey Goose,2895.46,0.0,128.85,2766.61,2023-04-12 13:33:00,Wednesday,12,4,128.8499999999999,6,3,2
4/19/2023 14:12,Smith's Bar,Vodka,Grey Goose,2766.61,0.0,382.53,2384.08,2023-04-19 14:12:00,Wednesday,19,4,382.5300000000002,6,3,2
4/30/2023 18:26,Smith's Bar,Vodka,Grey Goose,2384.08,0.0,547.01,1837.07,2023-04-30 18:26:00,Sunday,30,4,547.01,6,3,2
5/3/2023 11:19,Smith's Bar,Vodka,Grey Goose,1837.07,1685.84,272.88,3250.03,2023-05-03 11:19:00,Wednesday,3,5,272.87999999999965,6,3,2
5/4/2023 14:40,Smith's Bar,Vodka,Grey Goose,3250.03,0.0,379.46,2870.57,2023-05-04 14:40:00,Thursday,4,5,379.46000000000004,6,3,2
5/10/2023 12:17,Smith's Bar,Vodka,Grey Goose,2870.57,771.98,196.7,3445.85,2023-05-10 12:17:00,Wednesday,10,5,196.70000000000027,6,3,2
5/15/2023 15:04,Smith's Bar,Vodka,Grey Goose,3445.85,0.0,367.66,3078.19,2023-05-15 15:04:00,Monday,15,5,367.65999999999985,6,3,2
5/17/2023 22:40,Smith's Bar,Vodka,Grey Goose,3078.19,0.0,536.76,2541.43,2023-05-17 22:40:00,Wednesday,17,5,536.7600000000002,6,3,2
5/19/2023 13:07,Smith's Bar,Vodka,Grey Goose,2541.43,560.81,453.02,2649.22,2023-05-19 13:07:00,Friday,19,5,453.02,6,3,2
5/21/2023 19:57,Smith's Bar,Vodka,Grey Goose,2649.22,596.5,463.41,2782.31,2023-05-21 19:57:00,Sunday,21,5,463.40999999999985,6,3,2
5/22/2023 21:12,Smith's Bar,Vodka,Grey Goose,2782.31,0.0,264.57,2517.74,2023-05-22 21:12:00,Monday,22,5,264.57000000000016,6,3,2
5/30/2023 18:20,Smith's Bar,Vodka,Grey Goose,2517.74,0.0,215.52,2302.22,2023-05-30 18:20:00,Tuesday,30,5,215.51999999999998,6,3,2
6/10/2023 21:45,Smith's Bar,Vodka,Grey Goose,2302.22,0.0,222.12,2080.1,2023-06-10 21:45:00,Saturday,10,6,222.1199999999999,6,3,2
6/16/2023 19:05,Smith's Bar,Vodka,Grey Goose,2080.1,627.62,217.21,2490.51,2023-06-16 19:05:00,Friday,16,6,217.2099999999997,6,3,2
6/18/2023 15:44,Smith's Bar,Vodka,Grey Goose,2490.51,0.0,1168.31,1322.2,2023-06-18 15:44:00,Sunday,18,6,1168.3100000000002,6,3,2
6/25/2023 15:13,Smith's Bar,Vodka,Grey Goose,1322.2,1549.29,378.28,2493.21,2023-06-25 15:13:00,Sunday,25,6,378.28,6,3,2
6/29/2023 21:22,Smith's Bar,Vodka,Grey Goose,2493.21,1397.23,450.15,3440.29,2023-06-29 21:22:00,Thursday,29,6,450.1500000000001,6,3,2
7/2/2023 20:47,Smith's Bar,Vodka,Grey Goose,3440.29,0.0,112.92,3327.37,2023-07-02 20:47:00,Sunday,2,7,112.92000000000007,6,3,2
7/7/2023 18:53,Smith's Bar,Vodka,Grey Goose,3327.37,1068.86,203.51,4192.72,2023-07-07 18:53:00,Friday,7,7,203.50999999999954,6,3,2
7/13/2023 11:45,Smith's Bar,Vodka,Grey Goose,4192.72,0.0,305.09,3887.63,2023-07-13 11:45:00,Thursday,13,7,305.09000000000015,6,3,2
7/14/2023 22:39,Smith's Bar,Vodka,Grey Goose,3887.63,0.0,454.82,3432.81,2023-07-14 22:39:00,Friday,14,7,454.82000000000016,6,3,2
7/27/2023 16:25,Smith's Bar,Vodka,Grey Goose,3432.81,0.0,162.17,3270.64,2023-07-27 16:25:00,Thursday,27,7,162.17000000000007,6,3,2
7/28/2023 18:37,Smith's Bar,Vodka,Grey Goose,3270.64,0.0,184.22,3086.42,2023-07-28 18:37:00,Friday,28,7,184.2199999999998,6,3,2
8/1/2023 10:56,Smith's Bar,Vodka,Grey Goose,3086.42,1881.23,583.37,4384.28,2023-08-01 10:56:00,Tuesday,1,8,583.3700000000003,6,3,2
8/5/2023 20:01,Smith's Bar,Vodka,Grey Goose,4384.28,1989.87,590.65,5783.5,2023-08-05 20:01:00,Saturday,5,8,590.6499999999996,6,3,2
8/8/2023 16:32,Smith's Bar,Vodka,Grey Goose,5783.5,0.0,301.73,5481.77,2023-08-08 16:32:00,Tuesday,8,8,301.72999999999956,6,3,2
8/18/2023 21:19,Smith's Bar,Vodka,Grey Goose,5481.77,1049.36,266.83,6264.3,2023-08-18 21:19:00,Friday,18,8,266.83000000000015,6,3,2
8/27/2023 19:07,Smith's Bar,Vodka,Grey Goose,6264.3,690.39,212.75,6741.94,2023-08-27 19:07:00,Sunday,27,8,212.75000000000057,6,3,2
8/28/2023 17:04,Smith's Bar,Vodka,Grey Goose,6741.94,0.0,136.81,6605.13,2023-08-28 17:04:00,Monday,28,8,136.8099999999995,6,3,2
9/3/2023 19:20,Smith's Bar,Vodka,Grey Goose,6605.13,0.0,112.56,6492.57,2023-09-03 19:20:00,Sunday,3,9,112.5600000000004,6,3,2
9/8/2023 10:39,Smith's Bar,Vodka,Grey Goose,6492.57,1583.69,476.32,7599.94,2023-09-08 10:39:00,Friday,8,9,476.32000000000016,6,3,2
9/11/2023 15:05,Smith's Bar,Vodka,Grey Goose,7599.94,0.0,450.11,7149.83,2023-09-11 15:05:00,Monday,11,9,450.1099999999997,6,3,2
9/19/2023 14:50,Smith's Bar,Vodka,Grey Goose,7149.83,0.0,144.34,7005.49,2023-09-19 14:50:00,Tuesday,19,9,144.34000000000015,6,3,2
9/23/2023 15:06,Smith's Bar,Vodka,Grey Goose,7005.49,1374.11,436.85,7942.75,2023-09-23 15:06:00,Saturday,23,9,436.8499999999997,6,3,2
10/2/2023 14:34,Smith's Bar,Vodka,Grey Goose,7942.75,0.0,260.09,7682.66,2023-10-02 14:34:00,Monday,2,10,260.09000000000015,6,3,2
10/8/2023 18:03,Smith's Bar,Vodka,Grey Goose,7682.66,0.0,436.21,7246.45,2023-10-08 18:03:00,Sunday,8,10,436.21000000000004,6,3,2
10/9/2023 11:26,Smith's Bar,Vodka,Grey Goose,7246.45,0.0,191.01,7055.44,2023-10-09 11:26:00,Monday,9,10,191.01000000000022,6,3,2
10/18/2023 16:55,Smith's Bar,Vodka,Grey Goose,7055.44,0.0,797.98,6257.46,2023-10-18 16:55:00,Wednesday,18,10,797.9799999999996,6,3,2
10/19/2023 13:44,Smith's Bar,Vodka,Grey Goose,6257.46,0.0,477.56,5779.9,2023-10-19 13:44:00,Thursday,19,10,477.5600000000004,6,3,2
10/26/2023 14:26,Smith's Bar,Vodka,Grey Goose,5779.9,0.0,213.72,5566.18,2023-10-26 14:26:00,Thursday,26,10,213.71999999999935,6,3,2
10/27/2023 21:58,Smith's Bar,Vodka,Grey Goose,5566.18,1527.88,235.81,6858.25,2023-10-27 21:58:00,Friday,27,10,235.8100000000004,6,3,2
