bar_name,alcohol_type,brand_name,date,consumed_(ml)
Smith's Bar,Beer,Miller,2023-04-06 21:32:00,206.42
Smith's Bar,Beer,Miller,2023-04-08 15:46:00,380.67
Smith's Bar,Beer,Miller,2023-04-17 10:35:00,590.19
Smith's Bar,Beer,Miller,2023-04-18 14:16:00,380.61
Smith's Bar,Beer,Miller,2023-04-22 11:11:00,335.86
Smith's Bar,Beer,Miller,2023-04-30 10:09:00,151.32
Smith's Bar,Beer,Miller,2023-05-19 10:41:00,592.18
Smith's Bar,Beer,Miller,2023-05-25 14:21:00,330.84
Smith's Bar,Beer,Miller,2023-05-28 20:32:00,380.46
Smith's Bar,Beer,Miller,2023-06-12 18:49:00,427.01
Smith's Bar,Beer,Miller,2023-06-14 22:31:00,347.26
Smith's Bar,Beer,Miller,2023-06-19 10:25:00,360.75
Smith's Bar,Beer,Miller,2023-07-07 18:36:00,0.0
Smith's Bar,Beer,Miller,2023-07-08 17:43:00,0.0
Smith's Bar,Beer,Miller,2023-07-14 22:48:00,142.8
Smith's Bar,Beer,Miller,2023-07-16 22:31:00,342.87
Smith's Bar,Beer,Miller,2023-08-03 19:48:00,131.28
Smith's Bar,Beer,Miller,2023-08-06 18:27:00,551.2
Smith's Bar,Beer,Miller,2023-08-07 11:27:00,427.08
Smith's Bar,Beer,Miller,2023-08-14 22:24:00,474.0
Smith's Bar,Beer,Miller,2023-08-20 15:56:00,161.03
Smith's Bar,Beer,Miller,2023-08-22 18:05:00,147.25
Smith's Bar,Beer,Miller,2023-08-27 15:14:00,551.23
Smith's Bar,Beer,Miller,2023-08-30 18:21:00,587.25
Smith's Bar,Beer,Miller,2023-08-31 21:37:00,166.39
Smith's Bar,Beer,Miller,2023-09-10 20:43:00,229.78
Smith's Bar,Beer,Miller,2023-09-21 11:24:00,0.0
Smith's Bar,Beer,Miller,2023-09-22 20:35:00,0.0
Smith's Bar,Beer,Miller,2023-09-23 10:31:00,0.0
Smith's Bar,Beer,Miller,2023-09-27 12:41:00,298.51
Smith's Bar,Beer,Miller,2023-09-29 11:33:00,169.85
Smith's Bar,Beer,Miller,2023-10-02 17:10:00,160.93
Smith's Bar,Beer,Miller,2023-10-08 11:46:00,209.16
Smith's Bar,Beer,Miller,2023-10-11 13:44:00,413.38
Smith's Bar,Beer,Miller,2023-10-16 16:49:00,155.02
Smith's Bar,Beer,Miller,2023-10-17 21:33:00,308.54
Smith's Bar,Beer,Miller,2023-10-18 19:14:00,487.04
Smith's Bar,Beer,Miller,2023-10-26 10:48:00,0.0
Smith's Bar,Beer,Miller,2023-10-31 12:39:00,0.0
Smith's Bar,Beer,Miller,2023-11-10 17:04:00,294.73
Smith's Bar,Beer,Miller,2023-11-11 19:48:00,275.38
Smith's Bar,Beer,Miller,2023-11-14 16:05:00,490.41
Smith's Bar,Beer,Miller,2023-12-10 22:43:00,162.28
Smith's Bar,Beer,Miller,2023-12-12 22:15:00,196.23
Smith's Bar,Beer,Miller,2023-12-13 12:09:00,585.25
Smith's Bar,Beer,Miller,2023-12-16 11:30:00,165.16
Smith's Bar,Beer,Miller,2023-12-20 11:37:00,437.32
Smith's Bar,Beer,Miller,2023-12-25 22:16:00,0.0
Smith's Bar,Rum,Bacardi,2023-01-11 17:35:00,169.28
Smith's Bar,Rum,Bacardi,2023-01-15 10:51:00,423.62
Smith's Bar,Rum,Bacardi,2023-01-26 16:08:00,0.0
Smith's Bar,Rum,Bacardi,2023-01-28 10:49:00,305.66
Smith's Bar,Rum,Bacardi,2023-01-29 15:57:00,227.36
Smith's Bar,Rum,Bacardi,2023-01-30 20:02:00,361.33
Smith's Bar,Rum,Bacardi,2023-02-08 20:32:00,449.01
Smith's Bar,Rum,Bacardi,2023-02-10 17:15:00,421.15
Smith's Bar,Rum,Bacardi,2023-02-16 22:53:00,591.25
Smith's Bar,Rum,Bacardi,2023-02-27 17:05:00,511.4
Smith's Bar,Rum,Bacardi,2023-02-28 11:35:00,513.0
Smith's Bar,Rum,Bacardi,2023-03-17 11:11:00,312.4
Smith's Bar,Rum,Bacardi,2023-03-26 17:13:00,521.58
Smith's Bar,Rum,Bacardi,2023-03-30 11:55:00,397.29
Smith's Bar,Rum,Bacardi,2023-04-06 10:53:00,162.81
Smith's Bar,Rum,Bacardi,2023-04-08 20:10:00,579.58
Smith's Bar,Rum,Bacardi,2023-04-16 19:29:00,102.3
Smith's Bar,Rum,Bacardi,2023-05-03 12:34:00,0.0
Smith's Bar,Rum,Bacardi,2023-05-08 11:27:00,0.0
Smith's Bar,Rum,Bacardi,2023-05-09 11:20:00,0.0
Smith's Bar,Rum,Bacardi,2023-05-11 13:28:00,452.49
Smith's Bar,Rum,Bacardi,2023-05-16 17:22:00,461.22
Smith's Bar,Rum,Bacardi,2023-05-20 16:17:00,0.0
Smith's Bar,Rum,Bacardi,2023-05-26 14:36:00,404.17
Smith's Bar,Rum,Bacardi,2023-05-30 15:18:00,108.17
Smith's Bar,Rum,Bacardi,2023-06-01 19:50:00,0.0
Smith's Bar,Rum,Bacardi,2023-06-05 18:10:00,391.72
Smith's Bar,Rum,Bacardi,2023-06-11 12:14:00,375.72
Smith's Bar,Rum,Bacardi,2023-06-12 11:17:00,260.8
Smith's Bar,Rum,Bacardi,2023-06-13 16:36:00,511.03
Smith's Bar,Rum,Bacardi,2023-06-14 14:43:00,154.15
Smith's Bar,Rum,Bacardi,2023-07-05 10:42:00,341.99
Smith's Bar,Rum,Bacardi,2023-08-13 20:42:00,428.34
Smith's Bar,Rum,Bacardi,2023-08-14 18:59:00,425.22
Smith's Bar,Rum,Bacardi,2023-08-19 12:21:00,439.3
Smith's Bar,Rum,Bacardi,2023-08-30 19:56:00,375.77
Smith's Bar,Rum,Bacardi,2023-08-31 18:10:00,441.73
Smith's Bar,Rum,Bacardi,2023-09-15 18:41:00,550.42
Smith's Bar,Rum,Bacardi,2023-09-26 17:16:00,478.12
Smith's Bar,Rum,Bacardi,2023-10-04 18:05:00,517.33
Smith's Bar,Rum,Bacardi,2023-10-10 16:44:00,334.34
Smith's Bar,Rum,Bacardi,2023-10-18 11:17:00,610.67
Smith's Bar,Rum,Bacardi,2023-10-22 22:06:00,392.98
Smith's Bar,Rum,Bacardi,2023-10-25 20:04:00,176.56
Smith's Bar,Rum,Bacardi,2023-11-01 13:24:00,107.39
Smith's Bar,Rum,Bacardi,2023-11-02 15:00:00,454.3
Smith's Bar,Rum,Bacardi,2023-11-17 12:37:00,391.04
Smith's Bar,Rum,Bacardi,2023-11-22 19:46:00,302.33
Smith's Bar,Rum,Bacardi,2023-11-24 15:50:00,266.3
Smith's Bar,Rum,Bacardi,2023-11-30 13:17:00,202.39
Smith's Bar,Rum,Bacardi,2023-12-07 22:26:00,176.2
Smith's Bar,Rum,Bacardi,2023-12-13 18:41:00,340.5
Smith's Bar,Rum,Bacardi,2023-12-16 12:17:00,537.36
Smith's Bar,Rum,Bacardi,2023-12-17 21:35:00,591.95
Smith's Bar,Rum,Bacardi,2023-12-21 21:57:00,186.2
Smith's Bar,Rum,Bacardi,2023-12-22 22:10:00,304.1
Smith's Bar,Rum,Bacardi,2023-12-25 11:15:00,0.0
Smith's Bar,Rum,Bacardi,2023-12-26 10:26:00,216.66
Smith's Bar,Rum,Bacardi,2023-12-31 14:09:00,356.27
Smith's Bar,Rum,Captain Morgan,2023-01-01 19:35:00,0.0
Smith's Bar,Rum,Captain Morgan,2023-01-09 15:29:00,143.65
Smith's Bar,Rum,Captain Morgan,2023-01-10 19:41:00,297.1
Smith's Bar,Rum,Captain Morgan,2023-01-14 21:21:00,171.76
Smith's Bar,Rum,Captain Morgan,2023-01-16 11:48:00,522.4
Smith's Bar,Rum,Captain Morgan,2023-01-17 15:43:00,318.26
Smith's Bar,Rum,Captain Morgan,2023-01-19 19:59:00,184.96
Smith's Bar,Rum,Captain Morgan,2023-01-20 20:15:00,539.98
Smith's Bar,Rum,Captain Morgan,2023-01-22 22:09:00,428.36
Smith's Bar,Rum,Captain Morgan,2023-01-27 18:55:00,390.96
Smith's Bar,Rum,Captain Morgan,2023-02-04 15:20:00,479.19
Smith's Bar,Rum,Captain Morgan,2023-02-05 11:00:00,478.26
Smith's Bar,Rum,Captain Morgan,2023-02-18 15:36:00,0.0
Smith's Bar,Rum,Captain Morgan,2023-02-26 13:37:00,164.14
Smith's Bar,Rum,Captain Morgan,2023-03-03 21:31:00,263.42
Smith's Bar,Rum,Captain Morgan,2023-03-10 10:56:00,516.52
Smith's Bar,Rum,Captain Morgan,2023-03-11 15:49:00,281.01
Smith's Bar,Rum,Captain Morgan,2023-03-21 11:23:00,266.99
Smith's Bar,Rum,Captain Morgan,2023-03-22 16:27:00,473.05
Smith's Bar,Rum,Captain Morgan,2023-03-23 17:56:00,305.4
Smith's Bar,Rum,Captain Morgan,2023-03-25 12:26:00,363.37
Smith's Bar,Rum,Captain Morgan,2023-03-27 14:51:00,117.53
Smith's Bar,Rum,Captain Morgan,2023-04-03 18:49:00,471.63
Smith's Bar,Rum,Captain Morgan,2023-04-04 10:25:00,524.95
Smith's Bar,Rum,Captain Morgan,2023-04-07 12:35:00,581.71
Smith's Bar,Rum,Captain Morgan,2023-04-25 12:27:00,127.28
Smith's Bar,Rum,Captain Morgan,2023-04-27 13:41:00,252.3
Smith's Bar,Rum,Captain Morgan,2023-04-29 20:35:00,243.07
Smith's Bar,Rum,Captain Morgan,2023-05-02 12:02:00,354.54
Smith's Bar,Rum,Captain Morgan,2023-05-15 22:28:00,325.35
Smith's Bar,Rum,Captain Morgan,2023-05-19 15:52:00,138.34
Smith's Bar,Rum,Captain Morgan,2023-05-21 19:01:00,314.0
Smith's Bar,Rum,Captain Morgan,2023-05-24 21:51:00,514.56
Smith's Bar,Rum,Captain Morgan,2023-05-27 15:25:00,120.68
Smith's Bar,Rum,Captain Morgan,2023-05-29 11:03:00,540.61
Smith's Bar,Rum,Captain Morgan,2023-06-07 10:26:00,395.19
Smith's Bar,Rum,Captain Morgan,2023-06-10 15:18:00,106.09
Smith's Bar,Rum,Captain Morgan,2023-06-15 22:04:00,103.86
Smith's Bar,Rum,Captain Morgan,2023-06-27 22:35:00,544.52
Smith's Bar,Rum,Captain Morgan,2023-07-01 22:32:00,129.77
Smith's Bar,Rum,Captain Morgan,2023-07-04 16:32:00,0.0
Smith's Bar,Rum,Captain Morgan,2023-07-11 14:34:00,151.32
Smith's Bar,Rum,Captain Morgan,2023-07-13 10:27:00,271.46
Smith's Bar,Rum,Captain Morgan,2023-07-17 12:56:00,209.2
Smith's Bar,Rum,Captain Morgan,2023-07-19 10:44:00,472.76
Smith's Bar,Rum,Captain Morgan,2023-07-23 17:13:00,513.53
Smith's Bar,Rum,Captain Morgan,2023-07-24 22:45:00,400.87
Smith's Bar,Rum,Captain Morgan,2023-07-25 15:32:00,115.53
Smith's Bar,Rum,Captain Morgan,2023-07-28 10:35:00,349.17
Smith's Bar,Rum,Captain Morgan,2023-07-31 13:48:00,234.63
Smith's Bar,Rum,Captain Morgan,2023-08-02 22:36:00,331.49
Smith's Bar,Rum,Captain Morgan,2023-08-09 19:22:00,211.6
Smith's Bar,Rum,Captain Morgan,2023-08-23 19:46:00,561.5
Smith's Bar,Rum,Captain Morgan,2023-08-26 13:02:00,434.02
Smith's Bar,Rum,Captain Morgan,2023-09-03 13:18:00,274.17
Smith's Bar,Rum,Captain Morgan,2023-09-05 10:50:00,301.07
Smith's Bar,Rum,Captain Morgan,2023-09-11 12:43:00,577.47
Smith's Bar,Rum,Captain Morgan,2023-09-22 18:43:00,374.43
Smith's Bar,Rum,Captain Morgan,2023-09-24 10:00:00,169.78
Smith's Bar,Rum,Captain Morgan,2023-09-28 14:52:00,165.61
Smith's Bar,Rum,Captain Morgan,2023-09-29 11:11:00,147.02
Smith's Bar,Rum,Captain Morgan,2023-09-30 10:12:00,260.57
Smith's Bar,Rum,Captain Morgan,2023-10-16 16:45:00,125.4
Smith's Bar,Rum,Captain Morgan,2023-10-19 13:15:00,265.44
Smith's Bar,Rum,Captain Morgan,2023-10-24 21:06:00,492.81
Smith's Bar,Rum,Captain Morgan,2023-10-29 13:56:00,273.75
Smith's Bar,Rum,Captain Morgan,2023-11-04 11:17:00,0.0
Smith's Bar,Rum,Captain Morgan,2023-11-08 11:58:00,0.0
Smith's Bar,Rum,Captain Morgan,2023-11-10 11:04:00,0.0
Smith's Bar,Rum,Captain Morgan,2023-11-12 12:22:00,477.53
Smith's Bar,Rum,Captain Morgan,2023-11-25 20:22:00,465.37
Smith's Bar,Rum,Captain Morgan,2023-11-26 16:01:00,198.89
Smith's Bar,Rum,Captain Morgan,2023-12-11 11:52:00,186.65
Smith's Bar,Rum,Captain Morgan,2023-12-20 16:10:00,102.6
Smith's Bar,Rum,Captain Morgan,2023-12-24 11:20:00,0.0
Smith's Bar,Rum,Captain Morgan,2024-01-01 14:21:00,508.91
Smith's Bar,Rum,Malibu,2023-01-04 15:02:00,147.19
Smith's Bar,Rum,Malibu,2023-01-12 16:28:00,120.9
Smith's Bar,Rum,Malibu,2023-01-13 22:00:00,449.08
Smith's Bar,Rum,Malibu,2023-01-18 20:14:00,133.65
Smith's Bar,Rum,Malibu,2023-01-21 15:57:00,462.83
Smith's Bar,Rum,Malibu,2023-01-25 10:21:00,445.95
Smith's Bar,Rum,Malibu,2023-01-31 22:14:00,268.93
Smith's Bar,Rum,Malibu,2023-02-02 15:14:00,335.03
Smith's Bar,Rum,Malibu,2023-02-03 22:28:00,251.24
Smith's Bar,Rum,Malibu,2023-02-11 13:42:00,234.49
Smith's Bar,Rum,Malibu,2023-02-12 10:12:00,293.04
Smith's Bar,Rum,Malibu,2023-02-19 19:04:00,173.01
Smith's Bar,Rum,Malibu,2023-02-24 12:03:00,490.74
Smith's Bar,Rum,Malibu,2023-03-12 14:44:00,562.55
Smith's Bar,Rum,Malibu,2023-03-13 15:05:00,720.76
Smith's Bar,Rum,Malibu,2023-03-14 16:59:00,470.34
Smith's Bar,Rum,Malibu,2023-03-16 15:02:00,135.91
Smith's Bar,Rum,Malibu,2023-03-18 19:02:00,132.11
Smith's Bar,Rum,Malibu,2023-03-24 15:06:00,188.03
Smith's Bar,Rum,Malibu,2023-03-28 19:02:00,427.64
Smith's Bar,Rum,Malibu,2023-04-11 19:23:00,566.79
Smith's Bar,Rum,Malibu,2023-04-17 15:38:00,501.37
Smith's Bar,Rum,Malibu,2023-04-19 21:57:00,231.92
Smith's Bar,Rum,Malibu,2023-04-20 12:42:00,122.11
Smith's Bar,Rum,Malibu,2023-04-21 14:46:00,224.88
Smith's Bar,Rum,Malibu,2023-04-22 22:01:00,425.42
Smith's Bar,Rum,Malibu,2023-04-23 21:13:00,323.07
Smith's Bar,Rum,Malibu,2023-04-28 12:48:00,484.56
Smith's Bar,Rum,Malibu,2023-05-10 10:07:00,405.88
Smith's Bar,Rum,Malibu,2023-05-13 19:00:00,368.92
Smith's Bar,Rum,Malibu,2023-05-23 11:34:00,507.83
Smith's Bar,Rum,Malibu,2023-05-25 14:14:00,515.94
Smith's Bar,Rum,Malibu,2023-05-31 19:15:00,399.8
Smith's Bar,Rum,Malibu,2023-06-02 10:20:00,288.05
Smith's Bar,Rum,Malibu,2023-06-04 17:32:00,256.79
Smith's Bar,Rum,Malibu,2023-06-17 13:50:00,386.52
Smith's Bar,Rum,Malibu,2023-06-18 20:02:00,177.68
Smith's Bar,Rum,Malibu,2023-06-25 10:21:00,164.8
Smith's Bar,Rum,Malibu,2023-07-03 19:00:00,516.54
Smith's Bar,Rum,Malibu,2023-07-18 10:31:00,313.75
Smith's Bar,Rum,Malibu,2023-07-21 20:23:00,264.11
Smith's Bar,Rum,Malibu,2023-07-22 13:49:00,582.92
Smith's Bar,Rum,Malibu,2023-08-05 16:54:00,110.13
Smith's Bar,Rum,Malibu,2023-08-06 12:46:00,495.8
Smith's Bar,Rum,Malibu,2023-08-12 14:20:00,118.97
Smith's Bar,Rum,Malibu,2023-08-16 12:51:00,560.06
Smith's Bar,Rum,Malibu,2023-08-24 12:21:00,316.52
Smith's Bar,Rum,Malibu,2023-09-07 18:57:00,579.64
Smith's Bar,Rum,Malibu,2023-09-10 11:47:00,391.03
Smith's Bar,Rum,Malibu,2023-09-16 16:27:00,403.46
Smith's Bar,Rum,Malibu,2023-09-21 14:22:00,555.0
Smith's Bar,Rum,Malibu,2023-09-23 12:43:00,219.03
Smith's Bar,Rum,Malibu,2023-09-25 22:47:00,470.88
Smith's Bar,Rum,Malibu,2023-09-27 19:46:00,246.49
Smith's Bar,Rum,Malibu,2023-10-06 11:20:00,379.84
Smith's Bar,Rum,Malibu,2023-10-07 11:00:00,228.54
Smith's Bar,Rum,Malibu,2023-10-09 17:15:00,175.75
Smith's Bar,Rum,Malibu,2023-10-11 17:53:00,148.98
Smith's Bar,Rum,Malibu,2023-10-15 16:07:00,250.23
Smith's Bar,Rum,Malibu,2023-10-21 11:31:00,259.73
Smith's Bar,Rum,Malibu,2023-10-23 14:02:00,351.82
Smith's Bar,Rum,Malibu,2023-10-27 17:21:00,109.86
Smith's Bar,Rum,Malibu,2023-10-30 14:22:00,112.42
Smith's Bar,Rum,Malibu,2023-11-07 10:53:00,190.22
Smith's Bar,Rum,Malibu,2023-11-20 14:57:00,512.96
Smith's Bar,Rum,Malibu,2023-11-29 10:28:00,596.46
Smith's Bar,Rum,Malibu,2023-12-03 14:23:00,110.11
Smith's Bar,Rum,Malibu,2023-12-04 16:10:00,299.69
Smith's Bar,Rum,Malibu,2023-12-05 17:29:00,252.46
Smith's Bar,Rum,Malibu,2023-12-06 19:30:00,176.67
Smith's Bar,Rum,Malibu,2023-12-08 11:44:00,0.0
Smith's Bar,Rum,Malibu,2023-12-15 18:47:00,0.0
Smith's Bar,Rum,Malibu,2023-12-19 12:17:00,0.0
Smith's Bar,Rum,Malibu,2023-12-27 22:59:00,356.07
Smith's Bar,Rum,Malibu,2023-12-28 20:45:00,523.89
Smith's Bar,Rum,Malibu,2023-12-29 12:13:00,576.4
Smith's Bar,Vodka,Absolut,2023-01-04 19:32:00,387.5
Smith's Bar,Vodka,Absolut,2023-01-08 19:30:00,433.78
Smith's Bar,Vodka,Absolut,2023-01-19 17:59:00,145.24
Smith's Bar,Vodka,Absolut,2023-01-20 18:00:00,350.62
Smith's Bar,Vodka,Absolut,2023-01-28 17:15:00,330.48
Smith's Bar,Vodka,Absolut,2023-01-30 20:12:00,220.33
Smith's Bar,Vodka,Absolut,2023-02-05 14:28:00,349.56
Smith's Bar,Vodka,Absolut,2023-02-07 10:24:00,327.67
Smith's Bar,Vodka,Absolut,2023-02-09 16:36:00,534.26
Smith's Bar,Vodka,Absolut,2023-02-22 21:00:00,277.86
Smith's Bar,Vodka,Absolut,2023-02-27 21:01:00,0.0
Smith's Bar,Vodka,Absolut,2023-02-28 21:00:00,170.79
Smith's Bar,Vodka,Absolut,2023-03-13 17:12:00,1072.68
Smith's Bar,Vodka,Absolut,2023-03-15 10:05:00,140.16
Smith's Bar,Vodka,Absolut,2023-03-20 15:49:00,0.0
Smith's Bar,Vodka,Absolut,2023-03-21 20:53:00,211.48
Smith's Bar,Vodka,Absolut,2023-03-26 10:05:00,545.58
Smith's Bar,Vodka,Absolut,2023-03-27 12:36:00,379.14
Smith's Bar,Vodka,Absolut,2023-03-29 22:28:00,267.57
Smith's Bar,Vodka,Absolut,2023-04-09 19:38:00,175.74
Smith's Bar,Vodka,Absolut,2023-04-13 13:08:00,132.59
Smith's Bar,Vodka,Absolut,2023-04-16 10:55:00,563.3
Smith's Bar,Vodka,Absolut,2023-04-22 19:33:00,212.57
Smith's Bar,Vodka,Absolut,2023-04-25 18:33:00,341.59
Smith's Bar,Vodka,Absolut,2023-04-26 18:33:00,228.72
Smith's Bar,Vodka,Absolut,2023-05-07 17:31:00,281.58
Smith's Bar,Vodka,Absolut,2023-05-12 20:13:00,392.07
Smith's Bar,Vodka,Absolut,2023-05-16 18:16:00,254.12
Smith's Bar,Vodka,Absolut,2023-05-24 15:54:00,264.65
Smith's Bar,Vodka,Absolut,2023-05-27 16:28:00,391.02
Smith's Bar,Vodka,Absolut,2023-05-31 17:49:00,152.89
Smith's Bar,Vodka,Absolut,2023-06-03 22:26:00,453.63
Smith's Bar,Vodka,Absolut,2023-06-05 18:43:00,493.98
Smith's Bar,Vodka,Absolut,2023-06-09 10:01:00,91.81
Smith's Bar,Vodka,Absolut,2023-06-15 17:17:00,0.0
Smith's Bar,Vodka,Absolut,2023-06-17 15:06:00,0.0
Smith's Bar,Vodka,Absolut,2023-06-20 15:15:00,264.06
Smith's Bar,Vodka,Absolut,2023-06-27 21:32:00,305.68
Smith's Bar,Vodka,Absolut,2023-07-01 12:50:00,584.39
Smith's Bar,Vodka,Absolut,2023-07-11 16:08:00,126.33
Smith's Bar,Vodka,Absolut,2023-07-12 13:55:00,545.16
Smith's Bar,Vodka,Absolut,2023-07-20 10:17:00,260.43
Smith's Bar,Vodka,Absolut,2023-07-21 12:00:00,213.98
Smith's Bar,Vodka,Absolut,2023-07-22 22:53:00,112.23
Smith's Bar,Vodka,Absolut,2023-07-23 14:08:00,337.47
Smith's Bar,Vodka,Absolut,2023-07-29 22:14:00,544.54
Smith's Bar,Vodka,Absolut,2023-08-02 15:27:00,594.0
Smith's Bar,Vodka,Absolut,2023-08-04 21:43:00,519.73
Smith's Bar,Vodka,Absolut,2023-08-14 19:10:00,457.33
Smith's Bar,Vodka,Absolut,2023-08-16 12:06:00,311.63
Smith's Bar,Vodka,Absolut,2023-08-17 22:47:00,136.44
Smith's Bar,Vodka,Absolut,2023-08-24 21:38:00,468.19
Smith's Bar,Vodka,Absolut,2023-08-29 16:57:00,109.68
Smith's Bar,Vodka,Absolut,2023-08-31 14:11:00,586.91
Smith's Bar,Vodka,Absolut,2023-09-04 19:30:00,0.0
Smith's Bar,Vodka,Absolut,2023-09-06 17:14:00,586.59
Smith's Bar,Vodka,Absolut,2023-09-07 14:08:00,177.13
Smith's Bar,Vodka,Absolut,2023-09-13 14:33:00,353.41
Smith's Bar,Vodka,Absolut,2023-09-17 17:36:00,538.86
Smith's Bar,Vodka,Absolut,2023-09-21 12:54:00,449.61
Smith's Bar,Vodka,Absolut,2023-09-30 11:34:00,597.32
Smith's Bar,Vodka,Absolut,2023-10-04 16:24:00,331.09
Smith's Bar,Vodka,Absolut,2023-10-06 14:44:00,360.42
Smith's Bar,Vodka,Absolut,2023-10-07 15:30:00,584.68
Smith's Bar,Vodka,Absolut,2023-10-10 19:09:00,335.72
Smith's Bar,Vodka,Absolut,2023-10-14 21:23:00,436.18
Smith's Bar,Vodka,Absolut,2023-10-17 21:20:00,183.71
Smith's Bar,Vodka,Absolut,2023-10-20 14:42:00,226.17
Smith's Bar,Vodka,Absolut,2023-10-21 10:01:00,228.72
Smith's Bar,Vodka,Absolut,2023-10-23 22:56:00,158.54
Smith's Bar,Vodka,Absolut,2023-10-25 15:10:00,403.13
Smith's Bar,Vodka,Absolut,2023-10-31 11:11:00,371.68
Smith's Bar,Vodka,Absolut,2023-11-02 18:54:00,280.97
Smith's Bar,Vodka,Absolut,2023-11-03 11:58:00,212.94
Smith's Bar,Vodka,Absolut,2023-11-05 21:44:00,160.64
Smith's Bar,Vodka,Absolut,2023-11-06 18:37:00,157.02
Smith's Bar,Vodka,Absolut,2023-11-07 13:47:00,210.08
Smith's Bar,Vodka,Absolut,2023-11-11 18:59:00,491.48
Smith's Bar,Vodka,Absolut,2023-11-12 10:51:00,156.61
Smith's Bar,Vodka,Absolut,2023-11-14 12:00:00,462.35
Smith's Bar,Vodka,Absolut,2023-11-17 19:26:00,318.86
Smith's Bar,Vodka,Absolut,2023-12-07 21:52:00,153.07
Smith's Bar,Vodka,Absolut,2023-12-10 16:44:00,147.69
Smith's Bar,Vodka,Absolut,2023-12-16 17:57:00,100.93
Smith's Bar,Vodka,Absolut,2023-12-19 12:52:00,353.81
Smith's Bar,Vodka,Absolut,2023-12-31 13:01:00,598.9
Smith's Bar,Vodka,Grey Goose,2023-01-02 20:10:00,212.64
Smith's Bar,Vodka,Grey Goose,2023-01-06 11:29:00,450.58
Smith's Bar,Vodka,Grey Goose,2023-01-09 19:43:00,371.75
Smith's Bar,Vodka,Grey Goose,2023-01-10 17:19:00,295.39
Smith's Bar,Vodka,Grey Goose,2023-01-12 14:30:00,483.52
Smith's Bar,Vodka,Grey Goose,2023-02-08 18:53:00,355.02
Smith's Bar,Vodka,Grey Goose,2023-02-10 14:33:00,420.19
Smith's Bar,Vodka,Grey Goose,2023-02-11 11:48:00,194.75
Smith's Bar,Vodka,Grey Goose,2023-02-13 18:46:00,365.25
Smith's Bar,Vodka,Grey Goose,2023-02-19 22:08:00,425.76
Smith's Bar,Vodka,Grey Goose,2023-02-25 10:12:00,192.72
Smith's Bar,Vodka,Grey Goose,2023-03-12 21:32:00,538.48
Smith's Bar,Vodka,Grey Goose,2023-03-17 15:04:00,480.37
Smith's Bar,Vodka,Grey Goose,2023-03-23 13:37:00,446.61
Smith's Bar,Vodka,Grey Goose,2023-03-24 14:24:00,386.77
Smith's Bar,Vodka,Grey Goose,2023-03-31 10:11:00,0.0
Smith's Bar,Vodka,Grey Goose,2023-04-12 13:33:00,128.85
Smith's Bar,Vodka,Grey Goose,2023-04-19 14:12:00,382.53
Smith's Bar,Vodka,Grey Goose,2023-04-30 18:26:00,547.01
Smith's Bar,Vodka,Grey Goose,2023-05-03 11:19:00,272.88
Smith's Bar,Vodka,Grey Goose,2023-05-04 14:40:00,379.46
Smith's Bar,Vodka,Grey Goose,2023-05-10 12:17:00,196.7
Smith's Bar,Vodka,Grey Goose,2023-05-15 15:04:00,367.66
Smith's Bar,Vodka,Grey Goose,2023-05-17 22:40:00,536.76
Smith's Bar,Vodka,Grey Goose,2023-05-19 13:07:00,453.02
Smith's Bar,Vodka,Grey Goose,2023-05-21 19:57:00,463.41
Smith's Bar,Vodka,Grey Goose,2023-05-22 21:12:00,264.57
Smith's Bar,Vodka,Grey Goose,2023-05-30 18:20:00,215.52
Smith's Bar,Vodka,Grey Goose,2023-06-10 21:45:00,222.12
Smith's Bar,Vodka,Grey Goose,2023-06-16 19:05:00,217.21
Smith's Bar,Vodka,Grey Goose,2023-06-18 15:44:00,1168.31
Smith's Bar,Vodka,Grey Goose,2023-06-25 15:13:00,378.28
Smith's Bar,Vodka,Grey Goose,2023-06-29 21:22:00,450.15
Smith's Bar,Vodka,Grey Goose,2023-07-02 20:47:00,112.92
Smith's Bar,Vodka,Grey Goose,2023-07-07 18:53:00,203.51
Smith's Bar,Vodka,Grey Goose,2023-07-13 11:45:00,305.09
Smith's Bar,Vodka,Grey Goose,2023-07-14 22:39:00,454.82
Smith's Bar,Vodka,Grey Goose,2023-07-27 16:25:00,162.17
Smith's Bar,Vodka,Grey Goose,2023-07-28 18:37:00,184.22
Smith's Bar,Vodka,Grey Goose,2023-08-01 10:56:00,583.37
Smith's Bar,Vodka,Grey Goose,2023-08-05 20:01:00,590.65
Smith's Bar,Vodka,Grey Goose,2023-08-08 16:32:00,301.73
Smith's Bar,Vodka,Grey Goose,2023-08-18 21:19:00,266.83
Smith's Bar,Vodka,Grey Goose,2023-08-27 19:07:00,212.75
Smith's Bar,Vodka,Grey Goose,2023-08-28 17:04:00,136.81
Smith's Bar,Vodka,Grey Goose,2023-09-03 19:20:00,112.56
Smith's Bar,Vodka,Grey Goose,2023-09-08 10:39:00,476.32
Smith's Bar,Vodka,Grey Goose,2023-09-11 15:05:00,450.11
Smith's Bar,Vodka,Grey Goose,2023-09-19 14:50:00,144.34
Smith's Bar,Vodka,Grey Goose,2023-09-23 15:06:00,436.85
Smith's Bar,Vodka,Grey Goose,2023-10-02 14:34:00,260.09
